epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,5599.81,0.91673,0.90273,1.03455,0.74993,0.69781,0.73396,0.49456,0.69142,0.63986,0.9481,0.000433187,0.000433187,0.000433187
33,5772.38,0.91628,0.8997,1.03485,0.76709,0.70562,0.74409,0.5069,0.68867,0.62857,0.93919,0.000427,0.000427,0.000427
34,5945.41,0.90643,0.89123,1.03239,0.71871,0.63673,0.6818,0.44613,0.75404,0.69768,0.97076,0.000420812,0.000420812,0.000420812
35,6117.57,0.90401,0.89117,1.02933,0.75628,0.69547,0.74344,0.50473,0.68221,0.62313,0.94434,0.000414625,0.000414625,0.000414625
36,6289.46,0.89442,0.88849,1.02714,0.7672,0.7252,0.75298,0.51252,0.69289,0.61716,0.94201,0.000408438,0.000408438,0.000408438
37,6461.97,0.90238,0.88108,1.02802,0.77264,0.71343,0.7546,0.51228,0.68346,0.6223,0.93903,0.00040225,0.00040225,0.00040225
38,6634.83,0.88449,0.87477,1.02418,0.72484,0.67362,0.71342,0.46178,0.72375,0.66765,0.95814,0.000396063,0.000396063,0.000396063
39,6807.15,0.88858,0.86858,1.02108,0.76898,0.74153,0.7717,0.53225,0.67139,0.59442,0.92809,0.000389875,0.000389875,0.000389875
40,6979.4,0.87855,0.86606,1.01987,0.77449,0.74673,0.76975,0.53126,0.67132,0.58843,0.93347,0.000383688,0.000383688,0.000383688
41,7153,0.88008,0.8677,1.02196,0.75646,0.72206,0.75896,0.52838,0.65353,0.61495,0.92768,0.0003775,0.0003775,0.0003775
42,7324.88,0.8751,0.86402,1.01892,0.77108,0.73682,0.7766,0.54194,0.65507,0.59007,0.92446,0.000371313,0.000371313,0.000371313
43,7497.18,0.87576,0.85593,1.01785,0.77304,0.73235,0.7721,0.53292,0.66683,0.59021,0.93135,0.000365125,0.000365125,0.000365125
44,7669.75,0.87019,0.86221,1.01899,0.76037,0.73403,0.77005,0.52565,0.66703,0.59862,0.93094,0.000358938,0.000358938,0.000358938
45,7842,0.86669,0.85623,1.0179,0.77649,0.74884,0.78556,0.55159,0.64679,0.58579,0.92311,0.00035275,0.00035275,0.00035275
46,8014.3,0.85861,0.84738,1.01247,0.77949,0.7293,0.77347,0.53907,0.65005,0.59418,0.92706,0.000346563,0.000346563,0.000346563
47,8186.57,0.86278,0.85181,1.01559,0.77509,0.73379,0.77886,0.54347,0.65695,0.58973,0.92771,0.000340375,0.000340375,0.000340375
48,8359.18,0.86878,0.85354,1.01495,0.77667,0.73787,0.78352,0.55002,0.64367,0.58461,0.92126,0.000334188,0.000334188,0.000334188
49,8531.6,0.85418,0.84244,1.01015,0.78786,0.75385,0.79365,0.56253,0.6265,0.56906,0.91719,0.000328,0.000328,0.000328
50,8704.02,0.85061,0.83767,1.01001,0.77788,0.76296,0.80437,0.56501,0.6314,0.56911,0.91672,0.000321812,0.000321812,0.000321812
51,8876.44,0.84674,0.83742,1.0081,0.78434,0.75441,0.80135,0.56877,0.62775,0.56487,0.91689,0.000315625,0.000315625,0.000315625
52,9048.55,0.85013,0.83668,1.01098,0.79878,0.77211,0.80904,0.58085,0.62017,0.55219,0.91153,0.000309437,0.000309437,0.000309437
53,9220.12,0.84125,0.83277,1.00763,0.79279,0.76339,0.80609,0.57432,0.61771,0.5594,0.91013,0.00030325,0.00030325,0.00030325
54,9391.7,0.84085,0.82865,1.00651,0.79209,0.75942,0.81143,0.57405,0.62278,0.55712,0.91174,0.000297063,0.000297063,0.000297063
55,9563.39,0.83238,0.82151,1.00393,0.79517,0.7745,0.81673,0.57911,0.62219,0.54835,0.91237,0.000290875,0.000290875,0.000290875
56,9734.96,0.8373,0.82825,1.00485,0.79117,0.75678,0.80486,0.58008,0.61226,0.56008,0.91053,0.000284688,0.000284688,0.000284688
57,9906.64,0.8376,0.82508,1.0037,0.80051,0.77275,0.8193,0.58466,0.62052,0.54141,0.91,0.0002785,0.0002785,0.0002785
58,10077.9,0.82708,0.81992,1.00364,0.79544,0.77489,0.82289,0.5884,0.61685,0.54263,0.90885,0.000272313,0.000272313,0.000272313
59,10249.7,0.82632,0.8183,1.00042,0.8051,0.7854,0.83063,0.60677,0.59511,0.52528,0.8991,0.000266125,0.000266125,0.000266125
60,10421.7,0.82442,0.81977,1.00084,0.80354,0.79497,0.83268,0.59911,0.60973,0.52766,0.90434,0.000259938,0.000259938,0.000259938
61,10593.5,0.82496,0.8145,1.00197,0.8133,0.78245,0.83673,0.60018,0.61287,0.53354,0.9058,0.00025375,0.00025375,0.00025375
62,10765.1,0.81994,0.81222,1.00043,0.80427,0.78144,0.83237,0.60377,0.60398,0.53051,0.90577,0.000247563,0.000247563,0.000247563
63,10936.9,0.81644,0.81216,0.998,0.81004,0.79049,0.83841,0.60841,0.60151,0.52476,0.90162,0.000241375,0.000241375,0.000241375
64,11108.4,0.82194,0.81336,0.99995,0.80199,0.78146,0.83664,0.60975,0.59858,0.52808,0.89824,0.000235188,0.000235188,0.000235188
65,11279.9,0.81676,0.81088,0.99885,0.81362,0.78349,0.83561,0.60294,0.6074,0.51736,0.90343,0.000229,0.000229,0.000229
66,11451.2,0.80945,0.80365,0.9961,0.82466,0.7875,0.8516,0.62427,0.59255,0.51186,0.89428,0.000222813,0.000222813,0.000222813
67,11622.5,0.80288,0.79994,0.99521,0.81476,0.78593,0.83759,0.61058,0.59505,0.51756,0.89975,0.000216625,0.000216625,0.000216625
68,11794,0.80487,0.79951,0.99415,0.82288,0.79271,0.8483,0.62349,0.59077,0.51762,0.89507,0.000210437,0.000210437,0.000210437
69,11965.8,0.80417,0.79914,0.99469,0.82545,0.78872,0.84835,0.62153,0.58924,0.51152,0.89627,0.00020425,0.00020425,0.00020425
70,12137.3,0.80257,0.79783,0.99243,0.82511,0.78965,0.85002,0.61836,0.59594,0.51103,0.8962,0.000198063,0.000198063,0.000198063
71,12309.1,0.79551,0.79162,0.98956,0.82347,0.79667,0.85558,0.63167,0.58564,0.50079,0.89122,0.000191875,0.000191875,0.000191875
72,12480.8,0.79764,0.79357,0.99208,0.82453,0.79432,0.8551,0.62794,0.58577,0.50483,0.89236,0.000185688,0.000185688,0.000185688
73,12652,0.79145,0.78732,0.98906,0.83053,0.80164,0.86165,0.63811,0.58014,0.50128,0.88995,0.0001795,0.0001795,0.0001795
74,12823.5,0.78981,0.78533,0.98876,0.82935,0.80182,0.86298,0.63511,0.58216,0.49566,0.88963,0.000173313,0.000173313,0.000173313
75,12995.2,0.78716,0.78252,0.98749,0.83718,0.80162,0.86709,0.64115,0.58032,0.48864,0.88623,0.000167125,0.000167125,0.000167125
76,13167.4,0.78864,0.78283,0.98754,0.83789,0.80895,0.86932,0.64774,0.57461,0.48762,0.88614,0.000160938,0.000160938,0.000160938
77,13339.2,0.78711,0.78328,0.98805,0.8357,0.8081,0.86797,0.64439,0.57604,0.48565,0.88832,0.00015475,0.00015475,0.00015475
78,13511.2,0.78785,0.78576,0.9875,0.83728,0.80277,0.86779,0.64192,0.58027,0.48887,0.88966,0.000148563,0.000148563,0.000148563
79,13683.1,0.77916,0.775,0.98475,0.83475,0.80429,0.86743,0.65084,0.56813,0.48817,0.88366,0.000142375,0.000142375,0.000142375
80,13855.4,0.78318,0.77935,0.98526,0.8412,0.80313,0.86877,0.65067,0.56524,0.48862,0.88373,0.000136187,0.000136187,0.000136187
81,14026.9,0.77956,0.77898,0.98489,0.84439,0.80829,0.87297,0.652,0.5735,0.48249,0.88352,0.00013,0.00013,0.00013
82,14199.1,0.77451,0.77082,0.98234,0.84445,0.81085,0.87014,0.6577,0.56067,0.47839,0.88061,0.000123812,0.000123812,0.000123812
83,14372.4,0.77657,0.7771,0.98482,0.84583,0.80491,0.87153,0.65543,0.5636,0.48129,0.88284,0.000117625,0.000117625,0.000117625
84,14544.5,0.77291,0.76959,0.98107,0.84499,0.81041,0.87435,0.65667,0.56638,0.47528,0.88151,0.000111438,0.000111438,0.000111438
85,14716.4,0.76786,0.7682,0.98274,0.85095,0.81169,0.87872,0.66857,0.55303,0.47147,0.87647,0.00010525,0.00010525,0.00010525
