epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1263.36,0.42815,0.30684,0.82913,0.99795,0.99611,0.99436,0.97293,0.3052,0.21403,0.79507,0.000371313,0.000371313,0.000371313
43,1292.87,0.42344,0.30555,0.8275,0.99812,0.99622,0.99429,0.97224,0.30715,0.21414,0.79433,0.000365125,0.000365125,0.000365125
44,1321.81,0.42774,0.30644,0.82927,0.99796,0.9965,0.99441,0.97403,0.30775,0.21127,0.79456,0.000358938,0.000358938,0.000358938
45,1351.64,0.42001,0.30448,0.8277,0.99837,0.99621,0.99435,0.97329,0.30539,0.21159,0.7943,0.00035275,0.00035275,0.00035275
46,1381.47,0.42202,0.30254,0.82681,0.99839,0.99651,0.99431,0.973,0.30548,0.2105,0.79439,0.000346563,0.000346563,0.000346563
47,1411.45,0.41516,0.30193,0.82725,0.99797,0.99633,0.99436,0.97437,0.29912,0.20928,0.7937,0.000340375,0.000340375,0.000340375
48,1441.01,0.41562,0.30009,0.82695,0.99847,0.99633,0.99436,0.97423,0.29722,0.20819,0.79226,0.000334188,0.000334188,0.000334188
49,1470.76,0.41282,0.29861,0.82615,0.99866,0.99654,0.99444,0.97516,0.29619,0.20687,0.79129,0.000328,0.000328,0.000328
50,1499.17,0.412,0.29809,0.82616,0.99825,0.99678,0.99436,0.97631,0.29127,0.20485,0.79118,0.000321812,0.000321812,0.000321812
51,1528.8,0.41118,0.2975,0.82512,0.9983,0.99632,0.99418,0.97551,0.29312,0.20481,0.79121,0.000315625,0.000315625,0.000315625
52,1559.2,0.40989,0.29676,0.82642,0.99767,0.99674,0.99441,0.97749,0.29075,0.20419,0.7909,0.000309437,0.000309437,0.000309437
53,1590.2,0.40767,0.29435,0.82522,0.99843,0.99641,0.99443,0.97738,0.29084,0.2042,0.79172,0.00030325,0.00030325,0.00030325
54,1621.41,0.40611,0.29387,0.82445,0.99836,0.99652,0.99441,0.97684,0.28962,0.20323,0.7906,0.000297063,0.000297063,0.000297063
55,1652,0.40627,0.29403,0.82379,0.99849,0.99658,0.99439,0.97703,0.28858,0.20239,0.79055,0.000290875,0.000290875,0.000290875
56,1681.39,0.40634,0.29422,0.82467,0.99827,0.99697,0.99441,0.97718,0.28872,0.20163,0.79036,0.000284688,0.000284688,0.000284688
57,1711.05,0.4011,0.2915,0.82269,0.99849,0.99691,0.99443,0.97689,0.28762,0.20187,0.79032,0.0002785,0.0002785,0.0002785
58,1740.64,0.40414,0.29216,0.82442,0.9983,0.99648,0.99437,0.97697,0.28724,0.2021,0.79016,0.000272313,0.000272313,0.000272313
59,1770.89,0.40199,0.29044,0.82279,0.99872,0.99652,0.99448,0.97694,0.28406,0.19909,0.78928,0.000266125,0.000266125,0.000266125
60,1800.84,0.39841,0.28986,0.82296,0.99827,0.99668,0.99442,0.97759,0.28887,0.20089,0.79001,0.000259938,0.000259938,0.000259938
61,1830.92,0.3984,0.28866,0.82243,0.99859,0.9963,0.99443,0.97787,0.2866,0.20018,0.78969,0.00025375,0.00025375,0.00025375
62,1861.21,0.39642,0.28819,0.82236,0.99863,0.99634,0.99447,0.97765,0.28451,0.19873,0.78977,0.000247563,0.000247563,0.000247563
63,1891.06,0.39762,0.28835,0.82171,0.99868,0.99646,0.99447,0.97855,0.28203,0.19671,0.78866,0.000241375,0.000241375,0.000241375
64,1920.86,0.39631,0.28643,0.82264,0.99848,0.99675,0.99444,0.9785,0.28203,0.19752,0.78866,0.000235188,0.000235188,0.000235188
65,1951.52,0.39507,0.28587,0.82269,0.99834,0.99686,0.99442,0.97916,0.2816,0.19682,0.7886,0.000229,0.000229,0.000229
66,1981.82,0.39311,0.28487,0.8214,0.99828,0.99694,0.99447,0.97826,0.2829,0.19687,0.78879,0.000222813,0.000222813,0.000222813
67,2011.66,0.39212,0.28286,0.82066,0.99853,0.9969,0.99448,0.97915,0.28089,0.19581,0.78825,0.000216625,0.000216625,0.000216625
68,2041.12,0.38862,0.28214,0.82115,0.99848,0.99634,0.99442,0.97853,0.2792,0.19475,0.78821,0.000210437,0.000210437,0.000210437
69,2071.23,0.39185,0.28392,0.82078,0.99839,0.99651,0.99444,0.97943,0.28224,0.19601,0.78868,0.00020425,0.00020425,0.00020425
70,2100.45,0.38656,0.28083,0.82104,0.99847,0.99653,0.99443,0.9794,0.27976,0.19488,0.78809,0.000198063,0.000198063,0.000198063
71,2128.99,0.388,0.28212,0.82094,0.99813,0.99686,0.99443,0.97924,0.27869,0.19424,0.78763,0.000191875,0.000191875,0.000191875
